2026-06-22 00:51:12,2,TMX: map2.tmx,NPC 2,False,45.03,500,274,3,ASTAR,3,490,5,BFS,349,527,5,ASTAR,1,301,3,Q_LEARNING,130,0,0,,0
2026-06-22 01:15:16,2,TMX: map2.tmx,NPC 2,False,38.14,500,0,0,ASTAR,59,268,3,BFS,34,537,5,ASTAR,1,384,4,Q_LEARNING,43,0,0,,0
2026-06-22 01:15:55,2,TMX: map2.tmx,NPC 1,False,35.43,500,95,1,ASTAR,18,570,6,BFS,1,281,3,ASTAR,75,308,3,Q_LEARNING,43,0,0,,0
2026-06-22 10:40:36,2,TMX: map2.tmx,NPC 2,False,46.22,500,0,0,ASTAR,22,394,4,BFS,289,588,6,ASTAR,1,400,4,Q_LEARNING,94,0,0,,0
2026-06-22 11:07:11,2,TMX: map2.tmx,NPC 1,False,48.48,500,0,0,ASTAR,106,571,5,BFS,1,392,4,ASTAR,10,281,3,Q_LEARNING,117,0,0,,0
2026-06-22 11:08:04,2,TMX: map2.tmx,NPC 1,False,49.94,500,208,2,ASTAR,12,509,5,BFS,1,484,5,ASTAR,1,257,3,Q_LEARNING,152,0,0,,0
2026-06-22 11:10:58,2,TMX: map2.tmx,NPC 2,False,49.66,500,0,0,ASTAR,18,486,5,BFS,69,566,6,ASTAR,1,173,2,Q_LEARNING,25,0,0,,0
2026-06-22 11:12:02,2,TMX: map2.tmx,NPC 1,False,35.6,500,0,0,ASTAR,17,592,6,BFS,1,417,4,ASTAR,40,200,2,Q_LEARNING,2,0,0,,0
2026-06-22 11:15:31,1,TMX: map1.tmx,NPC 2,False,46.63,500,416,4,ASTAR,13,380,4,BFS,312,528,5,ASTAR,1,293,3,Q_LEARNING,65,0,0,,0
2026-06-22 11:16:27,1,TMX: map1.tmx,NPC 1,False,51.37,500,294,3,ASTAR,4,582,6,BFS,1,399,4,ASTAR,42,301,3,Q_LEARNING,70,0,0,,0
2026-06-22 11:17:10,1,TMX: map1.tmx,Player,True,41.08,500,532,5,ASTAR,15,273,3,BFS,204,377,4,ASTAR,134,324,3,Q_LEARNING,10,0,0,,0
2026-06-22 11:26:50,2,TMX: map2.tmx,NPC 1,False,28.09,500,0,0,ASTAR,8,577,6,BFS,1,0,0,ASTAR,1,489,5,Q_LEARNING,19,0,0,,0
2026-06-22 11:28:35,2,TMX: map2.tmx,NPC 1,False,67.43,500,381,4,ASTAR,2,607,6,BFS,1,490,5,ASTAR,111,368,4,Q_LEARNING,175,0,0,,0
2026-06-22 11:29:29,2,TMX: map2.tmx,NPC 2,False,51.32,500,101,1,ASTAR,19,403,4,BFS,224,506,5,ASTAR,1,309,3,Q_LEARNING,100,0,0,,0
2026-06-22 11:45:11,2,TMX: map2.tmx,NPC 1,False,36.73,500,102,1,ASTAR,113,583,6,BFS,1,211,2,ASTAR,187,182,2,Q_LEARNING,60,0,0,,0
2026-06-22 12:08:41,2,TMX: map2.tmx,NPC 2,False,54.9,500,0,0,ASTAR,116,406,4,BFS,52,588,6,ASTAR,1,336,3,Q_LEARNING,124,0,0,,0
2026-06-22 12:47:22,2,TMX: map2.tmx,NPC 3,False,60.73,500,108,1,ASTAR,75,395,4,BFS,245,487,5,ASTAR,122,539,5,Q_LEARNING,0,0,0,,0
2026-06-22 12:48:25,2,TMX: map2.tmx,NPC 1,False,60.57,500,443,5,ASTAR,10,534,6,BFS,1,450,4,ASTAR,87,288,3,Q_LEARNING,154,0,0,,0
2026-06-22 12:49:22,2,TMX: map2.tmx,Player,True,54.27,500,597,6,ASTAR,142,433,5,BFS,37,463,5,ASTAR,71,188,2,Q_LEARNING,149,0,0,,0
2026-06-22 12:50:50,2,TMX: map2.tmx,Player,True,56.2,500,517,5,ASTAR,52,453,4,BFS,165,408,4,ASTAR,1,413,4,Q_LEARNING,15,0,0,,0
2026-06-22 12:58:42,2,TMX: map2.tmx,NPC 2,False,41.91,500,104,1,ASTAR,3,295,3,BFS,345,508,5,ASTAR,1,180,2,Q_LEARNING,68,0,0,,0
2026-06-22 13:33:23,1,TMX: map1.tmx,NPC 1,False,45.45,500,475,5,ASTAR,48,521,5,BFS,1,354,4,ASTAR,71,399,4,Q_LEARNING,51,0,0,,0
2026-06-22 13:35:53,1,TMX: map1.tmx,NPC 1,False,32.1,500,261,3,ASTAR,40,523,5,BFS,1,384,4,ASTAR,66,199,2,Q_LEARNING,58,0,0,,0
2026-06-22 13:36:34,1,TMX: map1.tmx,NPC 2,False,38.73,500,466,5,ASTAR,18,483,5,BFS,462,525,5,ASTAR,1,249,2,Q_LEARNING,95,0,0,,0
2026-06-22 13:43:28,1,TMX: map1.tmx,NPC 2,False,49.34,500,467,5,ASTAR,4,420,4,BFS,42,543,6,ASTAR,1,288,3,Q_LEARNING,37,0,0,,0
2026-06-22 13:44:31,2,TMX: map2.tmx,NPC 1,False,57.93,500,120,1,ASTAR,12,541,5,BFS,1,347,4,ASTAR,129,205,2,Q_LEARNING,146,0,0,,0
2026-06-22 14:06:46,2,TMX: map2.tmx,NPC 1,False,52.16,500,295,3,ASTAR,33,581,6,BFS,1,380,4,ASTAR,1,304,3,Q_LEARNING,100,0,0,,0
2026-06-22 14:07:27,2,TMX: map2.tmx,NPC 1,False,38.72,500,211,2,ASTAR,94,501,5,BFS,1,280,3,ASTAR,69,317,3,Q_LEARNING,2,0,0,,0
2026-06-22 14:08:17,2,TMX: map2.tmx,NPC 3,False,44.59,500,192,2,ASTAR,71,289,3,BFS,3,306,3,ASTAR,73,558,6,Q_LEARNING,0,0,0,,0
2026-06-22 14:09:30,2,TMX: map2.tmx,NPC 3,False,36.9,500,102,1,ASTAR,61,414,4,BFS,14,292,3,ASTAR,1,514,5,Q_LEARNING,0,0,0,,0
2026-06-22 14:10:18,2,TMX: map2.tmx,NPC 1,False,45.02,500,315,3,ASTAR,9,523,5,BFS,1,384,4,ASTAR,1,371,4,Q_LEARNING,43,0,0,,0
2026-06-22 15:39:25,2,TMX: map2.tmx,NPC 2,False,48.5,500,312,3,ASTAR,15,377,4,BFS,32,595,6,ASTAR,1,194,2,Q_LEARNING,68,0,0,,0
2026-06-23 01:37:30,2,TMX: map2.tmx,NPC 2,False,47.68,500,328,3,ASTAR,1,372,3,BFS,189,534,5,ASTAR,1,193,2,Q_LEARNING,116,0,0,,0
2026-06-23 01:46:16,1,TMX: map1.tmx,NPC 1,False,56.14,500,467,5,ASTAR,16,502,5,BFS,1,383,4,ASTAR,183,291,3,Q_LEARNING,85,0,0,,0
2026-06-23 01:47:02,2,TMX: map2.tmx,NPC 2,False,42.34,500,98,1,ASTAR,90,271,3,BFS,29,507,5,ASTAR,1,105,1,Q_LEARNING,144,0,0,,0
2026-06-23 13:46:33,2,TMX: map2.tmx,NPC 3,False,50.22,500,445,5,ASTAR,36,396,4,BFS,90,492,5,ASTAR,137,541,5,Q_LEARNING,0,0,0,,0
2026-06-23 13:47:14,2,TMX: map2.tmx,NPC 2,False,38.37,500,354,4,ASTAR,6,374,4,BFS,265,527,5,ASTAR,1,122,1,Q_LEARNING,132,0,0,,0
